champion_name,tier,win_ratio,ban_ratio,pick_ratio,annie,olaf,galio,twistedfate,xinzhao,urgot,leblanc,vladimir,fiddlesticks,kayle,masteryi,alistar,ryze,sion,sivir,soraka,teemo,tristana,warwick,nunu,missfortune,ashe,tryndamere,jax,morgana,zilean,singed,evelynn,twitch,karthus,chogath,amumu,rammus,anivia,shaco,drmundo,sona,kassadin,irelia,janna,gangplank,corki,karma,taric,veigar,trundle,swain,caitlyn,blitzcrank,malphite,katarina,nocturne,maokai,renekton,jarvaniv,elise,orianna,monkeyking,brand,leesin,vayne,rumble,cassiopeia,skarner,heimerdinger,nasus,nidalee,udyr,poppy,gragas,pantheon,ezreal,mordekaiser,yorick,akali,kennen,garen,leona,malzahar,talon,riven,kogmaw,shen,lux,xerath,shyvana,ahri,graves,fizz,volibear,rengar,varus,nautilus,viktor,sejuani,fiora,ziggs,lulu,draven,hecarim,khazix,darius,jayce,lissandra,diana,quinn,syndra,aurelionsol,kayn,zoe,zyra,kaisa,seraphine,gnar,zac,yasuo,velkoz,taliyah,akshan,camille,braum,jhin,kindred,jinx,tahmkench,viego,senna,lucian,zed,kled,ekko,qiyana,vi,aatrox,nami,azir,yuumi,samira,thresh,illaoi,ksante,ivern,kalista,bard,rakan,xayah,ornn,sylas,rell,neeko,aphelios,pyke,sett,vex,yone,gwen,lillia,hwei,briar,naafiri,milio,nilah,belveth,renata,zeri
zac,3 Tier,0.5312,0.0021,0.0068000000000000005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.28,-1.0,-1.0,-1.0,-1.0,-1.0,58.06,-1.0,-1.0,54.74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.57,-1.0,51.52,-1.0,-1.0,-1.0,-1.0,47.51,-1.0,-1.0,-1.0,56.17,-1.0,-1.0,50.0,67.39,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.94,-1.0,-1.0,-1.0,58.18,-1.0,47.37,48.39,-1.0,62.5,-1.0,45.49,65.38,47.31,63.79,50.72,-1.0,-1.0,-1.0,53.85,-1.0,51.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.14,-1.0,-1.0,-1.0,-1.0,42.22,-1.0,-1.0,-1.0,-1.0,-1.0,55.63,52.53,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.18,-1.0,55.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.97,-1.0,-1.0,-1.0,49.37,-1.0,-1.0,-1.0,-1.0,-1.0,50.79,57.45,-1.0,-1.0,-1.0,-1.0,-1.0,47.31,59.52,-1.0,-1.0,-1.0,-1.0,58.56,-1.0,-1.0,54.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
yasuo,4 Tier,0.47659999999999997,0.0338,0.024300000000000002,-1.0,43.3,-1.0,-1.0,-1.0,37.5,-1.0,52.17,-1.0,47.37,-1.0,-1.0,-1.0,48.78,-1.0,-1.0,44.55,-1.0,43.53,-1.0,-1.0,-1.0,46.67,46.03,-1.0,-1.0,36.96,-1.0,-1.0,-1.0,44.92,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.37,-1.0,44.02,-1.0,-1.0,-1.0,-1.0,45.43,-1.0,-1.0,-1.0,41.76,-1.0,-1.0,45.0,50.17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.0,42.7,-1.0,-1.0,52.78,-1.0,-1.0,45.45,46.67,29.41,43.24,-1.0,44.95,48.07,54.29,-1.0,46.67,-1.0,-1.0,-1.0,46.43,-1.0,47.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.54,-1.0,-1.0,-1.0,-1.0,47.67,-1.0,-1.0,-1.0,-1.0,-1.0,48.33,48.08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.1,-1.0,-1.0,-1.0,-1.0,44.44,-1.0,-1.0,-1.0,45.65,-1.0,-1.0,-1.0,-1.0,-1.0,59.05,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.42,53.42,-1.0,-1.0,-1.0,-1.0,45.86,-1.0,49.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
camille,5 Tier,0.48210000000000003,0.0096,0.0176,-1.0,-1.0,-1.0,-1.0,-1.0,47.44,-1.0,41.3,-1.0,44.44,-1.0,-1.0,-1.0,47.95,-1.0,-1.0,40.97,-1.0,55.22,-1.0,-1.0,-1.0,-1.0,44.37,-1.0,-1.0,51.65,-1.0,-1.0,-1.0,54.29,-1.0,-1.0,-1.0,-1.0,52.0,-1.0,-1.0,48.98,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.22,-1.0,-1.0,-1.0,42.62,-1.0,-1.0,-1.0,41.43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.78,63.93,-1.0,-1.0,-1.0,50.85,-1.0,-1.0,48.57,-1.0,46.81,-1.0,41.15,-1.0,40.54,-1.0,50.0,-1.0,-1.0,-1.0,57.14,-1.0,57.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.62,-1.0,-1.0,-1.0,-1.0,-1.0,56.63,-1.0,-1.0,-1.0,-1.0,-1.0,51.11,54.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.96,-1.0,46.07,45.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
tahmkench,3 Tier,0.5142,0.012,0.028399999999999998,-1.0,55.26,-1.0,-1.0,-1.0,52.38,-1.0,61.76,-1.0,50.64,-1.0,-1.0,-1.0,48.66,-1.0,-1.0,51.7,-1.0,43.24,-1.0,-1.0,-1.0,57.29,49.75,-1.0,-1.0,41.06,-1.0,-1.0,-1.0,48.93,-1.0,-1.0,-1.0,-1.0,47.06,-1.0,-1.0,59.29,-1.0,52.51,-1.0,-1.0,-1.0,-1.0,50.16,-1.0,-1.0,-1.0,53.79,-1.0,-1.0,-1.0,57.39,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.38,50.79,-1.0,-1.0,-1.0,56.04,-1.0,60.37,-1.0,-1.0,-1.0,-1.0,47.29,48.4,57.53,47.3,52.91,-1.0,-1.0,-1.0,50.51,-1.0,53.39,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.21,43.59,-1.0,-1.0,-1.0,-1.0,50.35,-1.0,-1.0,-1.0,-1.0,-1.0,51.65,53.39,-1.0,-1.0,62.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.06,49.21,54.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.56,-1.0,-1.0,-1.0,48.87,-1.0,-1.0,-1.0,-1.0,-1.0,56.79,59.49,-1.0,-1.0,-1.0,-1.0,-1.0,49.77,47.46,-1.0,-1.0,-1.0,-1.0,50.68,-1.0,53.51,47.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
kled,3 Tier,0.5185,0.0067,0.016200000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,42.86,-1.0,-1.0,-1.0,46.07,-1.0,-1.0,-1.0,49.32,-1.0,-1.0,52.31,-1.0,50.0,-1.0,-1.0,-1.0,-1.0,54.47,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.1,-1.0,-1.0,-1.0,-1.0,49.09,-1.0,-1.0,58.7,-1.0,54.76,-1.0,-1.0,-1.0,-1.0,47.85,-1.0,-1.0,-1.0,46.32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.33,-1.0,-1.0,-1.0,-1.0,51.56,-1.0,54.72,-1.0,-1.0,-1.0,-1.0,49.67,49.62,49.4,60.0,61.29,-1.0,-1.0,-1.0,52.63,-1.0,46.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.17,59.46,-1.0,-1.0,-1.0,-1.0,45.8,-1.0,-1.0,-1.0,-1.0,-1.0,56.42,53.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.13,51.35,-1.0,-1.0,-1.0,44.74,-1.0,-1.0,-1.0,-1.0,47.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.42,-1.0,-1.0,-1.0,-1.0,-1.0,59.72,56.39,-1.0,-1.0,-1.0,-1.0,-1.0,53.61,-1.0,-1.0,-1.0,-1.0,-1.0,51.41,-1.0,59.39,53.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
aatrox,2 Tier,0.5082,0.1745,0.1137,-1.0,53.11,-1.0,-1.0,-1.0,48.84,-1.0,53.26,-1.0,48.9,-1.0,-1.0,-1.0,54.86,-1.0,-1.0,49.93,-1.0,46.11,-1.0,-1.0,-1.0,51.39,50.28,-1.0,-1.0,48.32,-1.0,-1.0,-1.0,54.7,-1.0,-1.0,-1.0,-1.0,53.52,-1.0,-1.0,48.37,-1.0,54.58,-1.0,-1.0,-1.0,-1.0,48.88,-1.0,-1.0,-1.0,47.07,-1.0,-1.0,47.8,53.4,-1.0,-1.0,-1.0,50.0,-1.0,-1.0,46.83,53.63,-1.0,-1.0,36.36,52.14,-1.0,51.03,49.24,56.12,49.09,-1.0,48.54,49.78,54.42,50.34,51.32,-1.0,-1.0,-1.0,51.33,-1.0,51.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.99,50.86,-1.0,-1.0,-1.0,-1.0,49.02,-1.0,-1.0,-1.0,-1.0,-1.0,51.35,53.33,-1.0,-1.0,50.08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.99,50.13,53.91,-1.0,-1.0,-1.0,50.91,-1.0,-1.0,-1.0,-1.0,51.29,-1.0,-1.0,-1.0,-1.0,49.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.6,54.9,-1.0,-1.0,-1.0,-1.0,-1.0,49.23,57.1,-1.0,-1.0,-1.0,-1.0,52.14,-1.0,52.62,53.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
illaoi,4 Tier,0.4842,0.0873,0.0291,-1.0,50.0,-1.0,-1.0,-1.0,52.56,-1.0,-1.0,-1.0,40.34,-1.0,-1.0,-1.0,47.18,-1.0,-1.0,39.53,-1.0,47.06,-1.0,-1.0,-1.0,44.79,52.57,-1.0,-1.0,41.03,-1.0,-1.0,-1.0,49.62,-1.0,-1.0,-1.0,-1.0,44.44,-1.0,-1.0,45.83,-1.0,50.46,-1.0,-1.0,-1.0,-1.0,44.97,-1.0,-1.0,-1.0,47.42,-1.0,-1.0,-1.0,58.99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.48,-1.0,-1.0,37.5,45.92,-1.0,48.31,44.3,-1.0,46.15,-1.0,41.18,48.76,48.57,47.62,44.39,-1.0,-1.0,-1.0,51.82,-1.0,55.07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.85,41.86,-1.0,-1.0,-1.0,-1.0,47.8,-1.0,-1.0,-1.0,-1.0,-1.0,45.54,55.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.94,46.67,43.33,-1.0,-1.0,-1.0,50.0,-1.0,-1.0,-1.0,-1.0,48.09,-1.0,-1.0,-1.0,-1.0,42.11,-1.0,-1.0,-1.0,49.16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.21,-1.0,-1.0,-1.0,-1.0,-1.0,46.71,-1.0,-1.0,-1.0,-1.0,-1.0,45.54,-1.0,51.14,46.41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
ksante,5 Tier,0.46240000000000003,0.0275,0.0365,-1.0,42.06,-1.0,-1.0,-1.0,42.97,-1.0,-1.0,-1.0,42.82,-1.0,-1.0,-1.0,50.73,-1.0,-1.0,45.2,-1.0,43.61,-1.0,-1.0,-1.0,40.4,45.96,-1.0,-1.0,47.87,-1.0,-1.0,-1.0,44.44,-1.0,-1.0,-1.0,-1.0,38.91,-1.0,-1.0,49.82,-1.0,50.56,-1.0,-1.0,-1.0,-1.0,42.57,43.42,-1.0,-1.0,47.08,-1.0,-1.0,45.74,45.28,-1.0,-1.0,-1.0,41.82,-1.0,-1.0,46.51,51.7,-1.0,-1.0,55.07,43.78,-1.0,52.12,45.61,49.02,47.54,-1.0,41.23,37.02,56.51,50.83,45.33,-1.0,-1.0,-1.0,43.61,-1.0,39.84,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.55,44.52,-1.0,-1.0,-1.0,-1.0,41.34,-1.0,-1.0,-1.0,-1.0,-1.0,47.71,49.27,-1.0,-1.0,50.47,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.12,41.94,53.28,-1.0,-1.0,-1.0,54.1,-1.0,-1.0,-1.0,-1.0,41.77,-1.0,-1.0,-1.0,-1.0,48.11,-1.0,-1.0,-1.0,45.45,-1.0,-1.0,-1.0,-1.0,-1.0,41.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.0,54.69,-1.0,-1.0,-1.0,-1.0,45.76,-1.0,48.52,45.41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
ornn,2 Tier,0.5135000000000001,0.0108,0.0394,-1.0,54.85,-1.0,-1.0,-1.0,50.0,-1.0,48.82,-1.0,54.79,-1.0,-1.0,-1.0,55.65,-1.0,-1.0,51.92,-1.0,46.77,-1.0,-1.0,-1.0,52.0,49.54,-1.0,-1.0,49.8,-1.0,-1.0,-1.0,49.84,-1.0,-1.0,-1.0,-1.0,47.31,-1.0,-1.0,51.08,-1.0,49.78,-1.0,-1.0,-1.0,-1.0,46.3,46.0,-1.0,-1.0,55.27,-1.0,-1.0,40.74,55.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.88,-1.0,-1.0,50.79,51.11,-1.0,45.76,56.9,57.41,45.24,-1.0,48.45,64.21,53.57,48.67,49.34,-1.0,-1.0,-1.0,51.44,-1.0,44.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.29,38.1,-1.0,-1.0,-1.0,-1.0,45.91,-1.0,-1.0,-1.0,-1.0,-1.0,53.81,60.0,-1.0,-1.0,58.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.65,51.55,51.77,-1.0,-1.0,-1.0,60.32,-1.0,-1.0,-1.0,-1.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.91,-1.0,-1.0,-1.0,-1.0,-1.0,50.54,48.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.44,-1.0,-1.0,-1.0,-1.0,48.87,-1.0,52.46,53.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
sylas,5 Tier,0.4704,0.009000000000000001,0.009000000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.22,-1.0,-1.0,-1.0,-1.0,-1.0,21.43,-1.0,-1.0,37.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.62,-1.0,50.0,-1.0,-1.0,-1.0,-1.0,47.83,-1.0,-1.0,-1.0,52.08,-1.0,-1.0,66.67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.6,-1.0,-1.0,-1.0,47.37,-1.0,45.24,-1.0,-1.0,46.88,-1.0,44.86,47.37,53.72,55.56,-1.0,-1.0,-1.0,-1.0,48.61,-1.0,45.07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.56,-1.0,-1.0,-1.0,-1.0,-1.0,46.05,46.43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.79,47.5,51.43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.96,-1.0,-1.0,-1.0,-1.0,-1.0,54.44,-1.0,-1.0,-1.0,-1.0,-1.0,40.0,-1.0,52.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
sett,3 Tier,0.5053,0.0173,0.0496,-1.0,50.88,-1.0,-1.0,-1.0,46.53,-1.0,50.0,-1.0,43.66,-1.0,-1.0,-1.0,53.78,-1.0,-1.0,49.69,-1.0,45.49,-1.0,-1.0,-1.0,52.4,49.85,-1.0,-1.0,46.54,-1.0,-1.0,-1.0,43.48,-1.0,-1.0,-1.0,-1.0,53.17,-1.0,-1.0,56.07,-1.0,47.0,-1.0,-1.0,-1.0,-1.0,45.23,50.0,-1.0,-1.0,50.48,-1.0,-1.0,-1.0,50.78,-1.0,-1.0,-1.0,42.11,-1.0,-1.0,47.31,53.76,-1.0,-1.0,48.39,47.12,-1.0,50.18,44.71,52.03,49.44,-1.0,46.77,50.0,55.32,47.83,51.45,-1.0,-1.0,-1.0,50.49,-1.0,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.31,49.46,-1.0,-1.0,-1.0,-1.0,55.06,-1.0,-1.0,-1.0,-1.0,-1.0,54.4,53.99,-1.0,-1.0,55.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.95,44.44,55.67,-1.0,-1.0,-1.0,61.9,-1.0,-1.0,-1.0,-1.0,48.04,-1.0,-1.0,-1.0,-1.0,48.57,-1.0,-1.0,-1.0,48.02,-1.0,-1.0,-1.0,-1.0,-1.0,53.29,54.3,-1.0,-1.0,-1.0,-1.0,-1.0,50.33,62.16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.17,48.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
yone,3 Tier,0.4778,0.07400000000000001,0.0669,-1.0,44.75,-1.0,-1.0,-1.0,48.19,-1.0,45.1,-1.0,46.31,-1.0,-1.0,-1.0,51.49,-1.0,-1.0,43.52,-1.0,31.34,-1.0,-1.0,-1.0,45.92,42.94,-1.0,-1.0,43.7,-1.0,-1.0,-1.0,46.15,-1.0,-1.0,-1.0,-1.0,41.65,-1.0,-1.0,46.17,-1.0,48.69,-1.0,-1.0,-1.0,-1.0,46.59,-1.0,-1.0,-1.0,47.67,-1.0,-1.0,49.07,48.0,-1.0,-1.0,-1.0,40.0,-1.0,-1.0,39.27,50.22,-1.0,-1.0,51.33,47.44,-1.0,53.85,45.76,46.89,45.14,-1.0,47.39,51.18,45.87,45.79,48.06,-1.0,-1.0,-1.0,47.0,-1.0,49.08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.28,47.57,-1.0,-1.0,-1.0,-1.0,44.46,-1.0,-1.0,-1.0,-1.0,-1.0,49.0,49.4,-1.0,-1.0,49.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.72,43.37,49.53,-1.0,-1.0,-1.0,53.13,-1.0,-1.0,-1.0,-1.0,47.59,-1.0,-1.0,-1.0,-1.0,46.3,-1.0,-1.0,-1.0,47.37,-1.0,-1.0,-1.0,-1.0,-1.0,51.28,50.53,-1.0,-1.0,-1.0,-1.0,-1.0,48.58,49.3,-1.0,-1.0,-1.0,-1.0,46.4,-1.0,-1.0,51.52,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
gwen,3 Tier,0.4893,0.026699999999999998,0.0346,-1.0,46.43,-1.0,-1.0,-1.0,48.92,-1.0,-1.0,-1.0,47.66,-1.0,-1.0,-1.0,51.15,-1.0,-1.0,44.12,-1.0,41.98,-1.0,-1.0,-1.0,47.31,44.06,-1.0,-1.0,42.9,-1.0,-1.0,-1.0,45.54,-1.0,-1.0,-1.0,-1.0,50.97,-1.0,-1.0,46.54,-1.0,55.47,-1.0,-1.0,-1.0,-1.0,46.32,-1.0,-1.0,-1.0,52.12,-1.0,-1.0,55.91,51.49,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.56,-1.0,-1.0,-1.0,44.44,-1.0,53.38,44.12,-1.0,50.43,-1.0,47.42,51.97,45.05,46.43,49.75,-1.0,-1.0,-1.0,44.42,-1.0,50.62,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.27,-1.0,-1.0,-1.0,-1.0,-1.0,45.78,-1.0,-1.0,-1.0,-1.0,-1.0,47.7,47.92,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.38,42.99,-1.0,-1.0,-1.0,-1.0,48.35,-1.0,-1.0,-1.0,-1.0,46.97,-1.0,-1.0,-1.0,-1.0,40.74,-1.0,-1.0,-1.0,47.39,-1.0,-1.0,-1.0,-1.0,-1.0,54.22,55.87,-1.0,-1.0,-1.0,-1.0,-1.0,47.96,57.58,-1.0,-1.0,-1.0,-1.0,46.64,-1.0,51.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
