date,match_winner,player_red_1,player_red_2,player_red_3,player_red_4,player_red_5,player_blue_1,player_blue_2,player_blue_3,player_blue_4,player_blue_5
27/01/2024 14:51,MatchResult.BLUE,"(Player(name='SlepyMnichOTP', tag='EUNE'), <Champion.MALPHITE: 54>, <Lane.TOP: 1>)","(Player(name='Mrch0', tag='EUNE'), <Champion.AMUMU: 32>, <Lane.JUNGLE: 2>)","(Player(name='lucerodarkish', tag='EUNE'), <Champion.YONE: 777>, <Lane.MID: 3>)","(Player(name='Buff%20Lux%20pls', tag='EUNE'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='Pick%20The%20Dagger', tag='7512'), <Champion.LUX: 99>, <Lane.SUPPORT: 5>)","(Player(name='Kaljaponi', tag='EUNE'), <Champion.VLADIMIR: 8>, <Lane.TOP: 1>)","(Player(name='Joun', tag='THUG'), <Champion.MAOKAI: 57>, <Lane.JUNGLE: 2>)","(Player(name='kili12', tag='EUNE'), <Champion.JAX: 24>, <Lane.MID: 3>)","(Player(name='Tinymaru', tag='maru'), <Champion.EZREAL: 81>, <Lane.ADC: 4>)","(Player(name='noitapippeli', tag='EUNE'), <Champion.BARD: 432>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.RED,"(Player(name='me%20LaVanA%20Mascar', tag='pengu'), <Champion.DARIUS: 122>, <Lane.TOP: 1>)","(Player(name='msly', tag='EUNE'), <Champion.NOCTURNE: 56>, <Lane.JUNGLE: 2>)","(Player(name='theristis123', tag='EUNE'), <Champion.XERATH: 101>, <Lane.MID: 3>)","(Player(name='LastAccount4ban', tag='EUNE'), <Champion.DRAVEN: 119>, <Lane.ADC: 4>)","(Player(name='Style%20of%20Spirit', tag='EUNE'), <Champion.BARD: 432>, <Lane.SUPPORT: 5>)","(Player(name='Midniight', tag='31066'), <Champion.NASUS: 75>, <Lane.TOP: 1>)","(Player(name='noitapippeli', tag='EUNE'), <Champion.POPPY: 78>, <Lane.JUNGLE: 2>)","(Player(name='Kaljaponi', tag='EUNE'), <Champion.LUX: 99>, <Lane.MID: 3>)","(Player(name='Perverserent', tag='EUNE'), <Champion.MORGANA: 25>, <Lane.ADC: 4>)","(Player(name='PetitBeure', tag='EUNE'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.RED,"(Player(name='MintLess', tag='EUNE'), <Champion.TRUNDLE: 48>, <Lane.TOP: 1>)","(Player(name='NameWhatIsThat', tag='EUNE'), <Champion.VI: 254>, <Lane.JUNGLE: 2>)","(Player(name='Kaljaponi', tag='EUNE'), <Champion.KAYLE: 10>, <Lane.MID: 3>)","(Player(name='DobreBoaba23', tag='RITO'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='noitapippeli', tag='EUNE'), <Champion.KARMA: 43>, <Lane.SUPPORT: 5>)","(Player(name='PottyPetrolHead', tag='NTSX'), <Champion.SETT: 875>, <Lane.TOP: 1>)","(Player(name='MAD%20Koska', tag='EUNE'), <Champion.DIANA: 131>, <Lane.JUNGLE: 2>)","(Player(name='Kuon', tag='0000'), <Champion.IRELIA: 39>, <Lane.MID: 3>)","(Player(name='Leleee', tag='Lele%C5%84'), <Champion.JHIN: 202>, <Lane.ADC: 4>)","(Player(name='Horny%20Toad', tag='KKKK'), <Champion.BLITZCRANK: 53>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.RED,"(Player(name='CzarnowskiPadre', tag='EUNE'), <Champion.MORDEKAISER: 82>, <Lane.TOP: 1>)","(Player(name='LaszeS', tag='EUNE'), <Champion.RENGAR: 107>, <Lane.JUNGLE: 2>)","(Player(name='Kaljaponi', tag='EUNE'), <Champion.FIZZ: 105>, <Lane.MID: 3>)","(Player(name='H%C3%A1%C5%A1a', tag='5664'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='noitapippeli', tag='EUNE'), <Champion.BARD: 432>, <Lane.SUPPORT: 5>)","(Player(name='Janecheck', tag='XPP4'), <Champion.RENEKTON: 58>, <Lane.TOP: 1>)","(Player(name='NickDK', tag='EUNE'), <Champion.BRIAR: 233>, <Lane.JUNGLE: 2>)","(Player(name='shimadae', tag='EUNE'), <Champion.EKKO: 245>, <Lane.MID: 3>)","(Player(name='DTB%20Roku', tag='EUNE'), <Champion.XAYAH: 498>, <Lane.ADC: 4>)","(Player(name='DTB%20Sclelydruh', tag='EUNE'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.BLUE,"(Player(name='300kg%20barrel', tag='EUNE'), <Champion.REKSAI: 421>, <Lane.TOP: 1>)","(Player(name='noitapippeli', tag='EUNE'), <Champion.NIDALEE: 76>, <Lane.JUNGLE: 2>)","(Player(name='Kaljaponi', tag='EUNE'), <Champion.KARMA: 43>, <Lane.MID: 3>)","(Player(name='gnbq', tag='piwo'), <Champion.TAHM_KENCH: 223>, <Lane.ADC: 4>)","(Player(name='boczkinho', tag='EUNE'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)","(Player(name='kisielek2', tag='EUNE'), <Champion.FIORA: 114>, <Lane.TOP: 1>)","(Player(name='PotasiuK', tag='EUNE'), <Champion.UDYR: 77>, <Lane.JUNGLE: 2>)","(Player(name='%EB%A6%AC%EB%B8%90%EC%9D%80%20%EC%B2%98%EC%9D%8C%EC%9D%B4%EC%A7%80', tag='lags'), <Champion.FIZZ: 105>, <Lane.MID: 3>)","(Player(name='THE%20FUNNY%20WAY', tag='EUNE'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='Bici%20SWAG', tag='99999'), <Champion.PYKE: 555>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.RED,"(Player(name='samsakaali', tag='EUNE'), <Champion.CHOGATH: 31>, <Lane.TOP: 1>)","(Player(name='adreasok', tag='EUNE'), <Champion.MASTER_YI: 11>, <Lane.JUNGLE: 2>)","(Player(name='ArtPrnCollection', tag='8507'), <Champion.ZOE: 142>, <Lane.MID: 3>)","(Player(name='Ol%C3%A1hcsal%C3%A1dp%C3%A9ks%C3%A9g', tag='EUNE'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='noitapippeli', tag='EUNE'), <Champion.BARD: 432>, <Lane.SUPPORT: 5>)","(Player(name='Uzumaki%20Yasuo', tag='EUNE'), <Champion.WUKONG: 62>, <Lane.TOP: 1>)","(Player(name='Trootniash', tag='EUNE'), <Champion.LEE_SIN: 64>, <Lane.JUNGLE: 2>)","(Player(name='Ekki', tag='1234'), <Champion.ANNIE: 1>, <Lane.MID: 3>)","(Player(name='filasmore2', tag='54321'), <Champion.EZREAL: 81>, <Lane.ADC: 4>)","(Player(name='Jhejen%20Eieehe', tag='RANK1'), <Champion.PYKE: 555>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.BLUE,"(Player(name='noitapippeli', tag='EUNE'), <Champion.GNAR: 150>, <Lane.TOP: 1>)","(Player(name='Vojvoda%20Borivoje', tag='420'), <Champion.GRAGAS: 79>, <Lane.JUNGLE: 2>)","(Player(name='iam%20horney', tag='1312'), <Champion.EZREAL: 81>, <Lane.MID: 3>)","(Player(name='Kakklista', tag='Kite'), <Champion.KALISTA: 429>, <Lane.ADC: 4>)","(Player(name='samsakaali', tag='EUNE'), <Champion.NAMI: 267>, <Lane.SUPPORT: 5>)","(Player(name='ShReKzBaZiN', tag='EUNE'), <Champion.ZAC: 154>, <Lane.TOP: 1>)","(Player(name='Elvarg', tag='EUNE'), <Champion.GRAVES: 104>, <Lane.JUNGLE: 2>)","(Player(name='Lindii', tag='EUNE'), <Champion.VEIGAR: 45>, <Lane.MID: 3>)","(Player(name='luximuxi', tag='6666'), <Champion.JHIN: 202>, <Lane.ADC: 4>)","(Player(name='ADCsNotFound', tag='EUNE'), <Champion.ZYRA: 143>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.BLUE,"(Player(name='Piekielnik', tag='EUNE'), <Champion.MALPHITE: 54>, <Lane.TOP: 1>)","(Player(name='KomornikNajmana', tag='EUNE'), <Champion.LILLIA: 876>, <Lane.JUNGLE: 2>)","(Player(name='0I0I0', tag='EUNE'), <Champion.IRELIA: 39>, <Lane.MID: 3>)","(Player(name='IncarnatedDeath', tag='EUNE'), <Champion.APHELIOS: 523>, <Lane.ADC: 4>)","(Player(name='WingSwip3', tag='EUNE'), <Champion.ZYRA: 143>, <Lane.SUPPORT: 5>)","(Player(name='S%20%CE%B7%20%CE%BF%20%CF%87%20%C3%AE%20%CE%B5', tag='0420'), <Champion.MORDEKAISER: 82>, <Lane.TOP: 1>)","(Player(name='WyznawcaUpojenia', tag='WUS'), <Champion.SHACO: 35>, <Lane.JUNGLE: 2>)","(Player(name='iwwortal', tag='1020'), <Champion.AKALI: 84>, <Lane.MID: 3>)","(Player(name='Ieksa', tag='EUNE'), <Champion.JHIN: 202>, <Lane.ADC: 4>)","(Player(name='noitapippeli', tag='EUNE'), <Champion.TARIC: 44>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.BLUE,"(Player(name='noitapippeli', tag='EUNE'), <Champion.GNAR: 150>, <Lane.TOP: 1>)","(Player(name='Enan', tag='EUNE'), <Champion.SHACO: 35>, <Lane.JUNGLE: 2>)","(Player(name='Zbyszaaard', tag='EUNE'), <Champion.HWEI: 910>, <Lane.MID: 3>)","(Player(name='BadrPlanK', tag='EUNE'), <Champion.JINX: 222>, <Lane.ADC: 4>)","(Player(name='gileBG', tag='EUNE'), <Champion.BRAND: 63>, <Lane.SUPPORT: 5>)","(Player(name='FIN%20Nanuk', tag='EUNE'), <Champion.SION: 14>, <Lane.TOP: 1>)","(Player(name='voyo11', tag='beam'), <Champion.LILLIA: 876>, <Lane.JUNGLE: 2>)","(Player(name='BookOfSins', tag='EUNE'), <Champion.AURELION_SOL: 136>, <Lane.MID: 3>)","(Player(name='PawelosPan', tag='EUNE'), <Champion.CAITLYN: 51>, <Lane.ADC: 4>)","(Player(name='GucciSnake69', tag='EUNE'), <Champion.NAMI: 267>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.RED,"(Player(name='BestFckingRengar', tag='ALIVE'), <Champion.RENGAR: 107>, <Lane.TOP: 1>)","(Player(name='SkillarNn2', tag='EUNE'), <Champion.JAX: 24>, <Lane.JUNGLE: 2>)","(Player(name='Illabehandlad', tag='EUNE'), <Champion.SWAIN: 50>, <Lane.MID: 3>)","(Player(name='T%C3%A4ppas%20Fogelberg', tag='EUNE'), <Champion.BRAND: 63>, <Lane.ADC: 4>)","(Player(name='%CE%9ENivaliax%CE%9E', tag='EUNE'), <Champion.PANTHEON: 80>, <Lane.SUPPORT: 5>)","(Player(name='noitapippeli', tag='EUNE'), <Champion.GNAR: 150>, <Lane.TOP: 1>)","(Player(name='HaQ', tag='Keptn'), <Champion.HECARIM: 120>, <Lane.JUNGLE: 2>)","(Player(name='B%C3%81d%C3%A1m', tag='EUNE'), <Champion.AZIR: 268>, <Lane.MID: 3>)","(Player(name='nortima1', tag='EUNE'), <Champion.CAITLYN: 51>, <Lane.ADC: 4>)","(Player(name='Otsumi', tag='EUNE'), <Champion.TEEMO: 17>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.BLUE,"(Player(name='MouJhin', tag='barca'), <Champion.SETT: 875>, <Lane.TOP: 1>)","(Player(name='%20Stalowy%20wilk', tag='EUNE'), <Champion.BRIAR: 233>, <Lane.JUNGLE: 2>)","(Player(name='Kitten', tag='SN1FF'), <Champion.DIANA: 131>, <Lane.MID: 3>)","(Player(name='Fkzw0w', tag='EUNE'), <Champion.CAITLYN: 51>, <Lane.ADC: 4>)","(Player(name='Kitten%20Owner', tag='111'), <Champion.LUX: 99>, <Lane.SUPPORT: 5>)","(Player(name='Erikvck', tag='6969'), <Champion.SHEN: 98>, <Lane.TOP: 1>)","(Player(name='Gwiazda%20%E3%83%84', tag='chill'), <Champion.KAYN: 141>, <Lane.JUNGLE: 2>)","(Player(name='BOOMq', tag='EUNE'), <Champion.VLADIMIR: 8>, <Lane.MID: 3>)","(Player(name='Kaljaponi', tag='EUNE'), <Champion.ZIGGS: 115>, <Lane.ADC: 4>)","(Player(name='noitapippeli', tag='EUNE'), <Champion.BARD: 432>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.RED,"(Player(name='Kaljaponi', tag='EUNE'), <Champion.HWEI: 910>, <Lane.TOP: 1>)","(Player(name='KostasKoup', tag='EUNE'), <Champion.MASTER_YI: 11>, <Lane.JUNGLE: 2>)","(Player(name='noitapippeli', tag='EUNE'), <Champion.KENNEN: 85>, <Lane.MID: 3>)","(Player(name='Sponge%20B', tag='MD1'), <Champion.CAITLYN: 51>, <Lane.ADC: 4>)","(Player(name='Brenel', tag='EUNE'), <Champion.NAUTILUS: 111>, <Lane.SUPPORT: 5>)","(Player(name='Vlado', tag='VDL'), <Champion.TRUNDLE: 48>, <Lane.TOP: 1>)","(Player(name='stanq', tag='2005'), <Champion.BRIAR: 233>, <Lane.JUNGLE: 2>)","(Player(name='Wojtus', tag='SGOS'), <Champion.SYNDRA: 134>, <Lane.MID: 3>)","(Player(name='Stellar', tag='0000'), <Champion.JHIN: 202>, <Lane.ADC: 4>)","(Player(name='gorgonzolka', tag='EUNE'), <Champion.LULU: 117>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.RED,"(Player(name='noitapippeli', tag='EUNE'), <Champion.GNAR: 150>, <Lane.TOP: 1>)","(Player(name='Toshinobu', tag='420'), <Champion.BRIAR: 233>, <Lane.JUNGLE: 2>)","(Player(name='Kaljaponi', tag='EUNE'), <Champion.FIZZ: 105>, <Lane.MID: 3>)","(Player(name='rudyryc', tag='4878'), <Champion.ASHE: 22>, <Lane.ADC: 4>)","(Player(name='GRoker', tag='GRoke'), <Champion.BRAND: 63>, <Lane.SUPPORT: 5>)","(Player(name='Morganas%20Slave', tag='EUNE'), <Champion.GAREN: 86>, <Lane.TOP: 1>)","(Player(name='MATDukson69', tag='6969'), <Champion.NOCTURNE: 56>, <Lane.JUNGLE: 2>)","(Player(name='Rimskiii', tag='EUNE'), <Champion.PANTHEON: 80>, <Lane.MID: 3>)","(Player(name='ukryty123', tag='3257'), <Champion.LUCIAN: 236>, <Lane.ADC: 4>)","(Player(name='Daria', tag='3621'), <Champion.YUUMI: 350>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.RED,"(Player(name='ItzRavid', tag='EUNE'), <Champion.YORICK: 83>, <Lane.TOP: 1>)","(Player(name='Lamb%20Thighs', tag='KNDRD'), <Champion.RENGAR: 107>, <Lane.JUNGLE: 2>)","(Player(name='SUPER%20YONE', tag='007'), <Champion.YASUO: 157>, <Lane.MID: 3>)","(Player(name='Jambarou', tag='EUNE'), <Champion.VEIGAR: 45>, <Lane.ADC: 4>)","(Player(name='911%20BUTNOTFORME', tag='EUNE'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)","(Player(name='NickyDusty', tag='Dusty'), <Champion.DARIUS: 122>, <Lane.TOP: 1>)","(Player(name='DubeltoweMocne', tag='EUNE'), <Champion.KHAZIX: 121>, <Lane.JUNGLE: 2>)","(Player(name='easyyx', tag='777'), <Champion.ANIVIA: 34>, <Lane.MID: 3>)","(Player(name='Depressed%20adc', tag='EUNE'), <Champion.SIVIR: 15>, <Lane.ADC: 4>)","(Player(name='vyklouben%C3%BDkoleno', tag='666'), <Champion.LUX: 99>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.RED,"(Player(name='ItzRavid', tag='EUNE'), <Champion.KAYLE: 10>, <Lane.TOP: 1>)","(Player(name='SUPER%20YONE', tag='007'), <Champion.AMUMU: 32>, <Lane.JUNGLE: 2>)","(Player(name='JayPirateCaptain', tag='EUNE'), <Champion.KARMA: 43>, <Lane.MID: 3>)","(Player(name='legend6980', tag='EUNE'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='Adam9976', tag='EUNE'), <Champion.NAMI: 267>, <Lane.SUPPORT: 5>)","(Player(name='Satoru', tag='8433'), <Champion.KENNEN: 85>, <Lane.TOP: 1>)","(Player(name='KavarKever', tag='6334'), <Champion.NIDALEE: 76>, <Lane.JUNGLE: 2>)","(Player(name='Sangiuliano', tag='EUNE'), <Champion.MALZAHAR: 90>, <Lane.MID: 3>)","(Player(name='eve%20me%20dzogiram', tag='EUNE'), <Champion.KAISA: 145>, <Lane.ADC: 4>)","(Player(name='R1STIC%20013', tag='1994'), <Champion.THRESH: 412>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.BLUE,"(Player(name='ItzRavid', tag='EUNE'), <Champion.KAYLE: 10>, <Lane.TOP: 1>)","(Player(name='SUPER%20YONE', tag='007'), <Champion.BRIAR: 233>, <Lane.JUNGLE: 2>)","(Player(name='LeviathaNod', tag='EUNE'), <Champion.JAYCE: 126>, <Lane.MID: 3>)","(Player(name='LubiePlacki420', tag='EUNE'), <Champion.DRAVEN: 119>, <Lane.ADC: 4>)","(Player(name='Borgo', tag='EUNE'), <Champion.THRESH: 412>, <Lane.SUPPORT: 5>)","(Player(name='Siegward', tag='EUNE'), <Champion.MALPHITE: 54>, <Lane.TOP: 1>)","(Player(name='KOUKOSNIKOS', tag='EUNE'), <Champion.KAYN: 141>, <Lane.JUNGLE: 2>)","(Player(name='%C5%BCyciowa%20pokraka%20', tag='EUNE'), <Champion.VLADIMIR: 8>, <Lane.MID: 3>)","(Player(name='Marie%20idolka', tag='Goth'), <Champion.KALISTA: 429>, <Lane.ADC: 4>)","(Player(name='Rasista%20Wiktor', tag='4CMC'), <Champion.RELL: 526>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.RED,"(Player(name='M4rtynasss', tag='EUNA'), <Champion.DARIUS: 122>, <Lane.TOP: 1>)","(Player(name='Beric%20Dondarrion', tag='brdn'), <Champion.VIEGO: 234>, <Lane.JUNGLE: 2>)","(Player(name='Escroc%20de%20Londre', tag='JDKD'), <Champion.EZREAL: 81>, <Lane.MID: 3>)","(Player(name='GIGAK0K5', tag='EUNE'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='SaKaMeN132', tag='EUNE'), <Champion.LULU: 117>, <Lane.SUPPORT: 5>)","(Player(name='ItzRavid', tag='EUNE'), <Champion.GWEN: 887>, <Lane.TOP: 1>)","(Player(name='SUPER%20YONE', tag='007'), <Champion.RAMMUS: 33>, <Lane.JUNGLE: 2>)","(Player(name='ButcherOfBlavike', tag='EUNE'), <Champion.GALIO: 3>, <Lane.MID: 3>)","(Player(name='C1h0sen', tag='EUNE'), <Champion.JHIN: 202>, <Lane.ADC: 4>)","(Player(name='qweqwerqwertt', tag='asdas'), <Champion.RAKAN: 497>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.RED,"(Player(name='ItzRavid', tag='EUNE'), <Champion.KAYLE: 10>, <Lane.TOP: 1>)","(Player(name='SUPER%20YONE', tag='007'), <Champion.BELVETH: 200>, <Lane.JUNGLE: 2>)","(Player(name='Szpaku001', tag='EUNE'), <Champion.KARTHUS: 30>, <Lane.MID: 3>)","(Player(name='iLoveLgbt', tag='EUNE'), <Champion.VAYNE: 67>, <Lane.ADC: 4>)","(Player(name='PapaBum', tag='EUNE'), <Champion.MAOKAI: 57>, <Lane.SUPPORT: 5>)","(Player(name='Z%CE%B1jko%C5%9B', tag='EUNE'), <Champion.SHYVANA: 102>, <Lane.TOP: 1>)","(Player(name='J%C4%83m%C3%A8s%C3%AEK', tag='SlEMA'), <Champion.JAX: 24>, <Lane.JUNGLE: 2>)","(Player(name='26cmNaFlaku', tag='EUNE'), <Champion.MALZAHAR: 90>, <Lane.MID: 3>)","(Player(name='P%C3%A5cm%C3%A5n', tag='EUNE'), <Champion.LUCIAN: 236>, <Lane.ADC: 4>)","(Player(name='ADCto%20Cha%C5%81%C5%81enger', tag='EUNE'), <Champion.PYKE: 555>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.RED,"(Player(name='inirii', tag='EUNE'), <Champion.RIVEN: 92>, <Lane.TOP: 1>)","(Player(name='SUPER%20YONE', tag='007'), <Champion.JAX: 24>, <Lane.JUNGLE: 2>)","(Player(name='ItzRavid', tag='EUNE'), <Champion.RYZE: 13>, <Lane.MID: 3>)","(Player(name='Mpou%20Reformed', tag='EUNE'), <Champion.JINX: 222>, <Lane.ADC: 4>)","(Player(name='Shens%20Wife', tag='EUNE'), <Champion.KARMA: 43>, <Lane.SUPPORT: 5>)","(Player(name='RunYouScrub', tag='EUNE'), <Champion.REKSAI: 421>, <Lane.TOP: 1>)","(Player(name='im%20homelander', tag='EUNE'), <Champion.EVELYNN: 28>, <Lane.JUNGLE: 2>)","(Player(name='To%20Kalku%C5%9B', tag='EUNE'), <Champion.AHRI: 103>, <Lane.MID: 3>)","(Player(name='SamuFLY', tag='4444'), <Champion.EZREAL: 81>, <Lane.ADC: 4>)","(Player(name='GolfTrojka', tag='EUNE'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.BLUE,"(Player(name='Mykkyr%C3%A4', tag='EUNE'), <Champion.FIORA: 114>, <Lane.TOP: 1>)","(Player(name='boris%20one%20tap', tag='EUNE'), <Champion.JAX: 24>, <Lane.JUNGLE: 2>)","(Player(name='ItzRavid', tag='EUNE'), <Champion.VIKTOR: 112>, <Lane.MID: 3>)","(Player(name='Trubka123456', tag='EUNE'), <Champion.VEIGAR: 45>, <Lane.ADC: 4>)","(Player(name='Nikson', tag='qffel'), <Champion.RAKAN: 497>, <Lane.SUPPORT: 5>)","(Player(name='KINGKNIGHTS2', tag='2005'), <Champion.MORDEKAISER: 82>, <Lane.TOP: 1>)","(Player(name='tytanickcz', tag='EUNE'), <Champion.KINDRED: 203>, <Lane.JUNGLE: 2>)","(Player(name='NeRoO', tag='EUNE'), <Champion.XERATH: 101>, <Lane.MID: 3>)","(Player(name='lalalamydelkofa', tag='4888'), <Champion.LUCIAN: 236>, <Lane.ADC: 4>)","(Player(name='Nt1n0s', tag='EUNE'), <Champion.HEIMERDINGER: 74>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.RED,"(Player(name='G59%20Krzychulec', tag='EUNE'), <Champion.TAHM_KENCH: 223>, <Lane.TOP: 1>)","(Player(name='DarkSoulsEnjoyer', tag='48295'), <Champion.DIANA: 131>, <Lane.JUNGLE: 2>)","(Player(name='Diced', tag='1408'), <Champion.SYNDRA: 134>, <Lane.MID: 3>)","(Player(name='i%20do%20pew%20pew', tag='EUNE'), <Champion.TRISTANA: 18>, <Lane.ADC: 4>)","(Player(name='Priismo', tag='EUNE'), <Champion.SWAIN: 50>, <Lane.SUPPORT: 5>)","(Player(name='VladdyD%C3%A1ddy', tag='EUNE'), <Champion.SION: 14>, <Lane.TOP: 1>)","(Player(name='EskiFox', tag='2137'), <Champion.LILLIA: 876>, <Lane.JUNGLE: 2>)","(Player(name='SadAsFvck', tag='uwu'), <Champion.AHRI: 103>, <Lane.MID: 3>)","(Player(name='boris%20one%20tap', tag='EUNE'), <Champion.JINX: 222>, <Lane.ADC: 4>)","(Player(name='ItzRavid', tag='EUNE'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.RED,"(Player(name='ItzRavid', tag='EUNE'), <Champion.GWEN: 887>, <Lane.TOP: 1>)","(Player(name='GaBiTzU', tag='GOBI'), <Champion.LEE_SIN: 64>, <Lane.JUNGLE: 2>)","(Player(name='SUPER%20YONE', tag='007'), <Champion.YONE: 777>, <Lane.MID: 3>)","(Player(name='holipka', tag='EUNE'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='F33LTH3POW3R', tag='EUNE'), <Champion.LUX: 99>, <Lane.SUPPORT: 5>)","(Player(name='FirdonTFT', tag='EUNE'), <Champion.TRUNDLE: 48>, <Lane.TOP: 1>)","(Player(name='Marean', tag='9348'), <Champion.TEEMO: 17>, <Lane.JUNGLE: 2>)","(Player(name='Night%20Walker', tag='EUNE'), <Champion.ZED: 238>, <Lane.MID: 3>)","(Player(name='Bro%20is%20HIM', tag='5555'), <Champion.VAYNE: 67>, <Lane.ADC: 4>)","(Player(name='TiTaN', tag='bossu'), <Champion.ALISTAR: 12>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.RED,"(Player(name='DASFRWEQTREW', tag='53453'), <Champion.KAYLE: 10>, <Lane.TOP: 1>)","(Player(name='13lizzbabe', tag='EUNE'), <Champion.WARWICK: 19>, <Lane.JUNGLE: 2>)","(Player(name='Hecserk', tag='EUNE'), <Champion.VLADIMIR: 8>, <Lane.MID: 3>)","(Player(name='W4R4', tag='EUNE'), <Champion.MISS_FORTUNE: 21>, <Lane.ADC: 4>)","(Player(name='Thorny', tag='EUNE'), <Champion.ZYRA: 143>, <Lane.SUPPORT: 5>)","(Player(name='Haleighh', tag='EUNE'), <Champion.DARIUS: 122>, <Lane.TOP: 1>)","(Player(name='Win%20%CE%BFr%20learn', tag='EUNE'), <Champion.LEE_SIN: 64>, <Lane.JUNGLE: 2>)","(Player(name='Willy%20Wo%C3%B1ka', tag='EUNE'), <Champion.VIKTOR: 112>, <Lane.MID: 3>)","(Player(name='lincoln66666', tag='EUNE'), <Champion.CAITLYN: 51>, <Lane.ADC: 4>)","(Player(name='Andrejka%20xD', tag='EUNE'), <Champion.SENNA: 235>, <Lane.SUPPORT: 5>)"
27/01/2024 14:51,MatchResult.RED,"(Player(name='do%20u%20even%20care', tag='Moon'), <Champion.GWEN: 887>, <Lane.TOP: 1>)","(Player(name='13lizzbabe', tag='EUNE'), <Champion.WARWICK: 19>, <Lane.JUNGLE: 2>)","(Player(name='Hecserk', tag='EUNE'), <Champion.VLADIMIR: 8>, <Lane.MID: 3>)","(Player(name='Demon%20Clown', tag='3434'), <Champion.TWITCH: 29>, <Lane.ADC: 4>)","(Player(name='%C5%BCyciejestspoko', tag='EUNE'), <Champion.MILIO: 902>, <Lane.SUPPORT: 5>)","(Player(name='JD%20XD%20JD', tag='EUNE'), <Champion.KASSADIN: 38>, <Lane.TOP: 1>)","(Player(name='Yeezus', tag='7373'), <Champion.DIANA: 131>, <Lane.JUNGLE: 2>)","(Player(name='slugempressUwU', tag='queen'), <Champion.TRUNDLE: 48>, <Lane.MID: 3>)","(Player(name='Sak4', tag='EUNE'), <Champion.EZREAL: 81>, <Lane.ADC: 4>)","(Player(name='K0TlX', tag='Bot'), <Champion.TARIC: 44>, <Lane.SUPPORT: 5>)"
